# * INTENSITY STEADY STATE * 
#
# file generated by ** ns_ISS.H ** 
#
# ------------- 
# ome (eV)	Ome	|p1|²	|p2|²	|p3|²	N
#
  2.3342  	0          	0          	0          	0          	1          
  2.3344  	0          	0          	0          	0          	1          
  2.3346  	0          	0          	0          	0          	1          
  2.3348  	0          	0          	0          	0          	1          
  2.335   	0          	0          	0          	0          	1          
  2.3352  	0          	0          	0          	0          	1          
  2.3354  	0          	0          	0          	0          	1          
  2.3356  	0          	0          	0          	0          	1          
  2.3358  	0          	0          	0          	0          	1          
  2.336   	0          	0          	0          	0          	1          
  2.3362  	0          	0          	0          	0          	1          
  2.3364  	0          	0          	0          	0          	1          
  2.3366  	0          	0          	0          	0          	1          
  2.3368  	0          	0          	0          	0          	1          
  2.337   	0          	0          	0          	0          	1          
  2.3372  	0          	0          	0          	0          	1          
  2.3374  	0          	0          	0          	0          	1          
  2.3376  	0          	0          	0          	0          	1          
  2.3378  	0          	0          	0          	0          	1          
  2.338   	0          	0          	0          	0          	1          
  2.3382  	0          	0          	0          	0          	1          
  2.3384  	0          	0          	0          	0          	1          
  2.3386  	0          	0          	0          	0          	1          
  2.3388  	0          	0          	0          	0          	1          
  2.339   	0          	0          	0          	0          	1          
  2.3392  	0          	0          	0          	0          	1          
  2.3394  	0          	0          	0          	0          	1          
  2.3396  	0          	0          	0          	0          	1          
  2.3398  	0          	0          	0          	0          	1          
  2.34    	0          	0          	0          	0          	1          
  2.3402  	0          	0          	0          	0          	1          
  2.3404  	0          	0          	0          	0          	1          
  2.3406  	0          	0          	0          	0          	1          
  2.3408  	0          	0          	0          	0          	1          
  2.341   	0          	0          	0          	0          	1          
  2.3412  	0          	0          	0          	0          	1          
  2.3414  	0          	0          	0          	0          	1          
  2.3416  	0          	0          	0          	0          	1          
  2.3418  	0          	0          	0          	0          	1          
  2.342   	0          	0          	0          	0          	1          
  2.3422  	0          	0          	0          	0          	1          
  2.3424  	0          	0          	0          	0          	1          
  2.3426  	0          	0          	0          	0          	1          
  2.3428  	0          	0          	0          	0          	1          
  2.343   	0          	0          	0          	0          	1          
  2.3432  	0          	0          	0          	0          	1          
  2.3434  	0          	0          	0          	0          	1          
  2.3436  	0          	0          	0          	0          	1          
  2.3438  	0          	0          	0          	0          	1          
  2.344   	0          	0          	0          	0          	1          
  2.3442  	0          	0          	0          	0          	1          
  2.3444  	0          	0          	0          	0          	1          
  2.3446  	0          	0          	0          	0          	1          
  2.3448  	0          	0          	0          	0          	1          
  2.345   	0          	0          	0          	0          	1          
  2.3452  	0          	0          	0          	0          	1          
  2.3454  	0          	0          	0          	0          	1          
  2.3456  	0          	0          	0          	0          	1          
  2.3458  	0          	0          	0          	0          	1          
  2.346   	0          	0          	0          	0          	1          
  2.3462  	0          	0          	0          	0          	1          
  2.3464  	0          	0          	0          	0          	1          
  2.3466  	0          	0          	0          	0          	1          
  2.3468  	0          	0          	0          	0          	1          
  2.347   	0          	0          	0          	0          	1          
  2.3472  	0          	0          	0          	0          	1          
  2.3474  	0          	0          	0          	0          	1          
  2.3476  	0          	0          	0          	0          	1          
  2.3478  	0          	0          	0          	0          	1          
  2.348   	0          	0          	0          	0          	1          
  2.3482  	0          	0          	0          	0          	1          
  2.3484  	0          	0          	0          	0          	1          
  2.3486  	0          	0          	0          	0          	1          
  2.3488  	0          	0          	0          	0          	1          
  2.349   	0          	0          	0          	0          	1          
  2.3492  	0          	0          	0          	0          	1          
  2.3494  	0          	0          	0          	0          	1          
  2.3496  	0          	0          	0          	0          	1          
  2.3498  	0          	0          	0          	0          	1          
  2.35    	0          	0          	0          	0          	1          
  2.3502  	0          	0          	0          	0          	1          
  2.3504  	0          	0          	0          	0          	1          
  2.3506  	0          	0          	0          	0          	1          
  2.3508  	0          	0          	0          	0          	1          
  2.351   	0          	0          	0          	0          	1          
  2.3512  	0          	0          	0          	0          	1          
  2.3514  	0          	0          	0          	0          	1          
  2.3516  	0          	0          	0          	0          	1          
  2.3518  	0          	0          	0          	0          	1          
  2.352   	0          	0          	0          	0          	1          
  2.3522  	0          	0          	0          	0          	1          
  2.3524  	0          	0          	0          	0          	1          
  2.3526  	0          	0          	0          	0          	1          
  2.3528  	0          	0          	0          	0          	1          
  2.353   	0          	0          	0          	0          	1          
  2.3532  	0          	0          	0          	0          	1          
  2.3534  	0          	0          	0          	0          	1          
  2.3536  	0          	0          	0          	0          	1          
  2.3538  	0          	0          	0          	0          	1          
  2.354   	0          	0          	0          	0          	1          
  2.3542  	0          	0          	0          	0          	1          
  2.3544  	0          	0          	0          	0          	1          
  2.3546  	0          	0          	0          	0          	1          
  2.3548  	0          	0          	0          	0          	1          
  2.355   	0          	0          	0          	0          	1          
  2.3552  	0          	0          	0          	0          	1          
  2.3554  	0          	0          	0          	0          	1          
  2.3556  	0          	0          	0          	0          	1          
  2.3558  	0          	0          	0          	0          	1          
  2.356   	0          	0          	0          	0          	1          
  2.3562  	0          	0          	0          	0          	1          
  2.3564  	0          	0          	0          	0          	1          
  2.3566  	0          	0          	0          	0          	1          
  2.3568  	0          	0          	0          	0          	1          
  2.357   	0          	0          	0          	0          	1          
  2.3572  	0          	0          	0          	0          	1          
  2.3574  	0          	0          	0          	0          	1          
  2.3576  	0          	0          	0          	0          	1          
  2.3578  	0          	0          	0          	0          	1          
  2.358   	0          	0          	0          	0          	1          
  2.3582  	0          	0          	0          	0          	1          
  2.3584  	0          	0          	0          	0          	1          
  2.3586  	0          	0          	0          	0          	1          
  2.3588  	0          	0          	0          	0          	1          
  2.359   	0          	0          	0          	0          	1          
  2.3592  	0          	0          	0          	0          	1          
  2.3594  	0          	0          	0          	0          	1          
  2.3596  	0          	0          	0          	0          	1          
  2.3598  	0          	0          	0          	0          	1          
  2.36    	0          	0          	0          	0          	1          
  2.3602  	0          	0          	0          	0          	1          
  2.3604  	0          	0          	0          	0          	1          
  2.3606  	0          	0          	0          	0          	1          
  2.3608  	0          	0          	0          	0          	1          
  2.361   	0          	0          	0          	0          	1          
  2.3612  	0          	0          	0          	0          	1          
  2.3614  	0          	0          	0          	0          	1          
  2.3616  	0          	0          	0          	0          	1          
  2.3618  	0          	0          	0          	0          	1          
  2.362   	0          	0          	0          	0          	1          
  2.3622  	0          	0          	0          	0          	1          
  2.3624  	0          	0          	0          	0          	1          
  2.3626  	0          	0          	0          	0          	1          
  2.3628  	0          	0          	0          	0          	1          
  2.363   	0          	0          	0          	0          	1          
  2.3632  	0          	0          	0          	0          	1          
  2.3634  	0          	0          	0          	0          	1          
  2.3636  	0          	0          	0          	0          	1          
  2.3638  	0          	0          	0          	0          	1          
  2.364   	0          	0          	0          	0          	1          
  2.3642  	0          	0          	0          	0          	1          
  2.3644  	0          	0          	0          	0          	1          
  2.3646  	0          	0          	0          	0          	1          
  2.3648  	0          	0          	0          	0          	1          
  2.365   	0          	0          	0          	0          	1          
  2.3652  	0          	0          	0          	0          	1          
  2.3654  	0          	0          	0          	0          	1          
  2.3656  	0          	0          	0          	0          	1          
  2.3658  	0          	0          	0          	0          	1          
  2.366   	0          	0          	0          	0          	1          
  2.3662  	0          	0          	0          	0          	1          
  2.3664  	0          	0          	0          	0          	1          
  2.3666  	0          	0          	0          	0          	1          
  2.3668  	0          	0          	0          	0          	1          
  2.367   	0          	0          	0          	0          	1          
  2.3672  	0          	0          	0          	0          	1          
  2.3674  	0          	0          	0          	0          	1          
  2.3676  	0          	0          	0          	0          	1          
  2.3678  	0          	0          	0          	0          	1          
  2.368   	0          	0          	0          	0          	1          
  2.3682  	0          	0          	0          	0          	1          
  2.3684  	0          	0          	0          	0          	1          
  2.3686  	0          	0          	0          	0          	1          
  2.3688  	0          	0          	0          	0          	1          
  2.369   	0          	0          	0          	0          	1          
  2.3692  	0          	0          	0          	0          	1          
  2.3694  	0          	0          	0          	0          	1          
  2.3696  	0          	0          	0          	0          	1          
  2.3698  	0          	0          	0          	0          	1          
  2.37    	0          	0          	0          	0          	1          
  2.3702  	0          	0          	0          	0          	1          
  2.3704  	0          	0          	0          	0          	1          
  2.3706  	0          	0          	0          	0          	1          
  2.3708  	0          	0          	0          	0          	1          
  2.371   	0          	0          	0          	0          	1          
  2.3712  	0          	0          	0          	0          	1          
  2.3714  	0          	0          	0          	0          	1          
  2.3716  	0          	0          	0          	0          	1          
  2.3718  	0          	0          	0          	0          	1          
  2.372   	0          	0          	0          	0          	1          
  2.3722  	0          	0          	0          	0          	1          
  2.3724  	0          	0          	0          	0          	1          
  2.3726  	0          	0          	0          	0          	1          
  2.3728  	0          	0          	0          	0          	1          
  2.373   	0          	0          	0          	0          	1          
  2.3732  	0          	0          	0          	0          	1          
  2.3734  	0          	0          	0          	0          	1          
  2.3736  	0          	0          	0          	0          	1          
  2.3738  	0          	0          	0          	0          	1          
  2.374   	0          	0          	0          	0          	1          
  2.3742  	0          	0          	0          	0          	1          
  2.3744  	0          	0          	0          	0          	1          
  2.3746  	0          	0          	0          	0          	1          
  2.3748  	0          	0          	0          	0          	1          
  2.375   	0          	0          	0          	0          	1          
  2.3752  	0          	0          	0          	0          	1          
  2.3754  	0          	0          	0          	0          	1          
  2.3756  	0          	0          	0          	0          	1          
  2.3758  	0          	0          	0          	0          	1          
  2.376   	0          	0          	0          	0          	1          
  2.3762  	0          	0          	0          	0          	1          
  2.3764  	0          	0          	0          	0          	1          
  2.3766  	0          	0          	0          	0          	1          
  2.3768  	0          	0          	0          	0          	1          
  2.377   	0          	0          	0          	0          	1          
  2.3772  	0          	0          	0          	0          	1          
  2.3774  	0          	0          	0          	0          	1          
  2.3776  	0          	0          	0          	0          	1          
  2.3778  	0          	0          	0          	0          	1          
  2.378   	0          	0          	0          	0          	1          
  2.3782  	0          	0          	0          	0          	1          
  2.3784  	0          	0          	0          	0          	1          
  2.3786  	0          	0          	0          	0          	1          
  2.3788  	0          	0          	0          	0          	1          
  2.379   	0          	0          	0          	0          	1          
  2.3792  	0          	0          	0          	0          	1          
  2.3794  	0          	0          	0          	0          	1          
  2.3796  	0          	0          	0          	0          	1          
  2.3798  	0          	0          	0          	0          	1          
  2.38    	0          	0          	0          	0          	1          
  2.3802  	0          	0          	0          	0          	1          
  2.3804  	0          	0          	0          	0          	1          
  2.3806  	0          	0          	0          	0          	1          
  2.3808  	0          	0          	0          	0          	1          
  2.381   	0          	0          	0          	0          	1          
  2.3812  	0          	0          	0          	0          	1          
  2.3814  	0          	0          	0          	0          	1          
  2.3816  	0          	0          	0          	0          	1          
  2.3818  	0          	0          	0          	0          	1          
  2.382   	0          	0          	0          	0          	1          
  2.3822  	0          	0          	0          	0          	1          
  2.3824  	0          	0          	0          	0          	1          
  2.3826  	0          	0          	0          	0          	1          
  2.3828  	0          	0          	0          	0          	1          
  2.383   	0          	0          	0          	0          	1          
  2.3832  	0          	0          	0          	0          	1          
  2.3834  	0          	0          	0          	0          	1          
  2.3836  	0          	0          	0          	0          	1          
  2.3838  	0          	0          	0          	0          	1          
  2.384   	0          	0          	0          	0          	1          
  2.3842  	0          	0          	0          	0          	1          
  2.3844  	0          	0          	0          	0          	1          
  2.3846  	0          	0          	0          	0          	1          
  2.3848  	0          	0          	0          	0          	1          
  2.385   	0          	0          	0          	0          	1          
  2.3852  	0          	0          	0          	0          	1          
  2.3854  	0          	0          	0          	0          	1          
  2.3856  	0          	0          	0          	0          	1          
  2.3858  	0          	0          	0          	0          	1          
  2.386   	0          	0          	0          	0          	1          
  2.3862  	0          	0          	0          	0          	1          
  2.3864  	0          	0          	0          	0          	1          
  2.3866  	0          	0          	0          	0          	1          
  2.3868  	0          	0          	0          	0          	1          
  2.387   	0          	0          	0          	0          	1          
  2.3872  	0          	0          	0          	0          	1          
  2.3874  	0          	0          	0          	0          	1          
  2.3876  	0          	0          	0          	0          	1          
  2.3878  	0          	0          	0          	0          	1          
  2.388   	0          	0          	0          	0          	1          
  2.3882  	0          	0          	0          	0          	1          
  2.3884  	0          	0          	0          	0          	1          
  2.3886  	0          	0          	0          	0          	1          
  2.3888  	0          	0          	0          	0          	1          
  2.389   	0          	0          	0          	0          	1          
  2.3892  	0          	0          	0          	0          	1          
  2.3894  	0          	0          	0          	0          	1          
  2.3896  	0          	0          	0          	0          	1          
  2.3898  	0          	0          	0          	0          	1          
  2.39    	0          	0          	0          	0          	1          
  2.3902  	0          	0          	0          	0          	1          
  2.3904  	0          	0          	0          	0          	1          
  2.3906  	0          	0          	0          	0          	1          
  2.3908  	0          	0          	0          	0          	1          
  2.391   	0          	0          	0          	0          	1          
  2.3912  	0          	0          	0          	0          	1          
  2.3914  	0          	0          	0          	0          	1          
  2.3916  	0          	0          	0          	0          	1          
  2.3918  	0          	0          	0          	0          	1          
  2.392   	0          	0          	0          	0          	1          
  2.3922  	0          	0          	0          	0          	1          
  2.3924  	0          	0          	0          	0          	1          
  2.3926  	0          	0          	0          	0          	1          
  2.3928  	0          	0          	0          	0          	1          
  2.393   	0          	0          	0          	0          	1          
  2.3932  	0          	0          	0          	0          	1          
  2.3934  	0          	0          	0          	0          	1          
  2.3936  	0          	0          	0          	0          	1          
  2.3938  	0          	0          	0          	0          	1          
  2.394   	0          	0          	0          	0          	1          
  2.3942  	0          	0          	0          	0          	1          
  2.3944  	0          	0          	0          	0          	1          
  2.3946  	0          	0          	0          	0          	1          
  2.3948  	0          	0          	0          	0          	1          
  2.395   	0          	0          	0          	0          	1          
  2.3952  	0          	0          	0          	0          	1          
  2.3954  	0          	0          	0          	0          	1          
  2.3956  	0          	0          	0          	0          	1          
  2.3958  	0          	0          	0          	0          	1          
  2.396   	0          	0          	0          	0          	1          
  2.3962  	0          	0          	0          	0          	1          
  2.3964  	0          	0          	0          	0          	1          
  2.3966  	0          	0          	0          	0          	1          
  2.3968  	0          	0          	0          	0          	1          
  2.397   	0          	0          	0          	0          	1          
  2.3972  	0          	0          	0          	0          	1          
  2.3974  	0          	0          	0          	0          	1          
  2.3976  	0          	0          	0          	0          	1          
  2.3978  	0          	0          	0          	0          	1          
  2.398   	0          	0          	0          	0          	1          
  2.3982  	0          	0          	0          	0          	1          
  2.3984  	0          	0          	0          	0          	1          
  2.3986  	0          	0          	0          	0          	1          
  2.3988  	0          	0          	0          	0          	1          
  2.399   	0          	0          	0          	0          	1          
  2.3992  	0          	0          	0          	0          	1          
  2.3994  	0          	0          	0          	0          	1          
  2.3996  	0          	0          	0          	0          	1          
  2.3998  	0          	0          	0          	0          	1          
  2.4     	0          	0          	0          	0          	1          
  2.4002  	0          	0          	0          	0          	1          
  2.4004  	0          	0          	0          	0          	1          
  2.4006  	0          	0          	0          	0          	1          
  2.4008  	0          	0          	0          	0          	1          
  2.401   	0          	0          	0          	0          	1          
  2.4012  	0          	0          	0          	0          	1          
  2.4014  	0          	0          	0          	0          	1          
  2.4016  	0          	0          	0          	0          	1          
  2.4018  	0          	0          	0          	0          	1          
  2.402   	0          	0          	0          	0          	1          
  2.4022  	0          	0          	0          	0          	1          
  2.4024  	0          	0          	0          	0          	1          
  2.4026  	0          	0          	0          	0          	1          
  2.4028  	0          	0          	0          	0          	1          
  2.403   	0          	0          	0          	0          	1          
  2.4032  	0          	0          	0          	0          	1          
  2.4034  	0          	0          	0          	0          	1          
  2.4036  	0          	0          	0          	0          	1          
  2.4038  	0          	0          	0          	0          	1          
  2.404   	0          	0          	0          	0          	1          
  2.4042  	0          	0          	0          	0          	1          
  2.4044  	0          	0          	0          	0          	1          
  2.4046  	0          	0          	0          	0          	1          
  2.4048  	0          	0          	0          	0          	1          
  2.405   	0          	0          	0          	0          	1          
  2.4052  	0          	0          	0          	0          	1          
  2.4054  	0          	0          	0          	0          	1          
  2.4056  	0          	0          	0          	0          	1          
  2.4058  	0          	0          	0          	0          	1          
  2.406   	0          	0          	0          	0          	1          
  2.4062  	0          	0          	0          	0          	1          
  2.4064  	0          	0          	0          	0          	1          
  2.4066  	0          	0          	0          	0          	1          
  2.4068  	0          	0          	0          	0          	1          
  2.407   	0          	0          	0          	0          	1          
  2.4072  	0          	0          	0          	0          	1          
  2.4074  	0          	0          	0          	0          	1          
  2.4076  	0          	0          	0          	0          	1          
  2.4078  	0          	0          	0          	0          	1          
  2.408   	0          	0          	0          	0          	1          
  2.4082  	0          	0          	0          	0          	1          
  2.4084  	0          	0          	0          	0          	1          
  2.4086  	0          	0          	0          	0          	1          
  2.4088  	0          	0          	0          	0          	1          
  2.409   	0          	0          	0          	0          	1          
  2.4092  	0          	0          	0          	0          	1          
  2.4094  	0          	0          	0          	0          	1          
  2.4096  	0          	0          	0          	0          	1          
  2.4098  	0          	0          	0          	0          	1          
  2.41    	0          	0          	0          	0          	1          
  2.4102  	0          	0          	0          	0          	1          
  2.4104  	0          	0          	0          	0          	1          
  2.4106  	0          	0          	0          	0          	1          
  2.4108  	0          	0          	0          	0          	1          
  2.411   	0          	0          	0          	0          	1          
  2.4112  	0          	0          	0          	0          	1          
  2.4114  	0          	0          	0          	0          	1          
  2.4116  	0          	0          	0          	0          	1          
  2.4118  	0          	0          	0          	0          	1          
  2.412   	0          	0          	0          	0          	1          
  2.4122  	0          	0          	0          	0          	1          
  2.4124  	0          	0          	0          	0          	1          
  2.4126  	0          	0          	0          	0          	1          
  2.4128  	0          	0          	0          	0          	1          
  2.413   	0          	0          	0          	0          	1          
  2.4132  	0          	0          	0          	0          	1          
  2.4134  	0          	0          	0          	0          	1          
  2.4136  	0          	0          	0          	0          	1          
  2.4138  	0          	0          	0          	0          	1          
  2.414   	0          	0          	0          	0          	1          
  2.4142  	0          	0          	0          	0          	1          
  2.4144  	0          	0          	0          	0          	1          
  2.4146  	0          	0          	0          	0          	1          
  2.4148  	0          	0          	0          	0          	1          
  2.415   	0          	0          	0          	0          	1          
  2.4152  	0          	0          	0          	0          	1          
  2.4154  	0          	0          	0          	0          	1          
  2.4156  	0          	0          	0          	0          	1          
  2.4158  	0          	0          	0          	0          	1          
  2.416   	0          	0          	0          	0          	1          
  2.4162  	0          	0          	0          	0          	1          
  2.4164  	0          	0          	0          	0          	1          
  2.4166  	0          	0          	0          	0          	1          
  2.4168  	0          	0          	0          	0          	1          
  2.417   	0          	0          	0          	0          	1          
  2.4172  	0          	0          	0          	0          	1          
  2.4174  	0          	0          	0          	0          	1          
  2.4176  	0          	0          	0          	0          	1          
  2.4178  	0          	0          	0          	0          	1          
  2.418   	0          	0          	0          	0          	1          
  2.4182  	0          	0          	0          	0          	1          
  2.4184  	0          	0          	0          	0          	1          
  2.4186  	0          	0          	0          	0          	1          
  2.4188  	0          	0          	0          	0          	1          
  2.419   	0          	0          	0          	0          	1          
  2.4192  	0          	0          	0          	0          	1          
  2.4194  	0          	0          	0          	0          	1          
  2.4196  	0          	0          	0          	0          	1          
  2.4198  	0          	0          	0          	0          	1          
  2.42    	0          	0          	0          	0          	1          
  2.4202  	0          	0          	0          	0          	1          
  2.4204  	0          	0          	0          	0          	1          
  2.4206  	0          	0          	0          	0          	1          
  2.4208  	0          	0          	0          	0          	1          
  2.421   	0          	0          	0          	0          	1          
  2.4212  	0          	0          	0          	0          	1          
  2.4214  	0          	0          	0          	0          	1          
  2.4216  	0          	0          	0          	0          	1          
  2.4218  	0          	0          	0          	0          	1          
  2.422   	0          	0          	0          	0          	1          
  2.4222  	0          	0          	0          	0          	1          
  2.4224  	0          	0          	0          	0          	1          
  2.4226  	0          	0          	0          	0          	1          
  2.4228  	0          	0          	0          	0          	1          
  2.423   	0          	0          	0          	0          	1          
  2.4232  	0          	0          	0          	0          	1          
  2.4234  	0          	0          	0          	0          	1          
  2.4236  	0          	0          	0          	0          	1          
  2.4238  	0          	0          	0          	0          	1          
  2.424   	0          	0          	0          	0          	1          
  2.4242  	0          	0          	0          	0          	1          
  2.4244  	0          	0          	0          	0          	1          
  2.4246  	0          	0          	0          	0          	1          
  2.4248  	0          	0          	0          	0          	1          
  2.425   	0          	0          	0          	0          	1          
  2.4252  	0          	0          	0          	0          	1          
  2.4254  	0          	0          	0          	0          	1          
  2.4256  	0          	0          	0          	0          	1          
  2.4258  	0          	0          	0          	0          	1          
  2.426   	0          	0          	0          	0          	1          
  2.4262  	0          	0          	0          	0          	1          
  2.4264  	0          	0          	0          	0          	1          
  2.4266  	0          	0          	0          	0          	1          
  2.4268  	0          	0          	0          	0          	1          
  2.427   	0          	0          	0          	0          	1          
  2.4272  	0          	0          	0          	0          	1          
  2.4274  	0          	0          	0          	0          	1          
  2.4276  	0          	0          	0          	0          	1          
  2.4278  	0          	0          	0          	0          	1          
  2.428   	0          	0          	0          	0          	1          
  2.4282  	0          	0          	0          	0          	1          
  2.4284  	0          	0          	0          	0          	1          
  2.4286  	0          	0          	0          	0          	1          
  2.4288  	0          	0          	0          	0          	1          
  2.429   	0          	0          	0          	0          	1          
  2.4292  	0          	0          	0          	0          	1          
  2.4294  	0          	0          	0          	0          	1          
  2.4296  	0          	0          	0          	0          	1          
  2.4298  	0          	0          	0          	0          	1          
  2.43    	0          	0          	0          	0          	1          
  2.4302  	0          	0          	0          	0          	1          
  2.4304  	0          	0          	0          	0          	1          
  2.4306  	0          	0          	0          	0          	1          
  2.4308  	0          	0          	0          	0          	1          
  2.431   	0          	0          	0          	0          	1          
  2.4312  	0          	0          	0          	0          	1          
  2.4314  	0          	0          	0          	0          	1          
  2.4316  	0          	0          	0          	0          	1          
  2.4318  	0          	0          	0          	0          	1          
  2.432   	0          	0          	0          	0          	1          
  2.4322  	0          	0          	0          	0          	1          
  2.4324  	0          	0          	0          	0          	1          
  2.4326  	0          	0          	0          	0          	1          
  2.4328  	0          	0          	0          	0          	1          
  2.433   	0          	0          	0          	0          	1          
  2.4332  	0          	0          	0          	0          	1          
  2.4334  	0          	0          	0          	0          	1          
  2.4336  	0          	0          	0          	0          	1          
  2.4338  	0          	0          	0          	0          	1          
  2.434   	0          	0          	0          	0          	1          
  2.4342  	0          	0          	0          	0          	1          
  2.4344  	0          	0          	0          	0          	1          
  2.4346  	0          	0          	0          	0          	1          
  2.4348  	0          	0          	0          	0          	1          
  2.435   	0          	0          	0          	0          	1          
  2.4352  	0          	0          	0          	0          	1          
  2.4354  	0          	0          	0          	0          	1          
  2.4356  	0          	0          	0          	0          	1          
  2.4358  	0          	0          	0          	0          	1          
  2.436   	0          	0          	0          	0          	1          
  2.4362  	0          	0          	0          	0          	1          
  2.4364  	0          	0          	0          	0          	1          
  2.4366  	0          	0          	0          	0          	1          
  2.4368  	0          	0          	0          	0          	1          
  2.437   	0          	0          	0          	0          	1          
  2.4372  	0          	0          	0          	0          	1          
  2.4374  	0          	0          	0          	0          	1          
  2.4376  	0          	0          	0          	0          	1          
  2.4378  	0          	0          	0          	0          	1          
  2.438   	0          	0          	0          	0          	1          
  2.4382  	0          	0          	0          	0          	1          
  2.4384  	0          	0          	0          	0          	1          
  2.4386  	0          	0          	0          	0          	1          
  2.4388  	0          	0          	0          	0          	1          
  2.439   	0          	0          	0          	0          	1          
  2.4392  	0          	0          	0          	0          	1          
  2.4394  	0          	0          	0          	0          	1          
  2.4396  	0          	0          	0          	0          	1          
  2.4398  	0          	0          	0          	0          	1          
  2.44    	0          	0          	0          	0          	1          
  2.4402  	0          	0          	0          	0          	1          
  2.4404  	0          	0          	0          	0          	1          
  2.4406  	0          	0          	0          	0          	1          
  2.4408  	0          	0          	0          	0          	1          
  2.441   	0          	0          	0          	0          	1          
  2.4412  	0          	0          	0          	0          	1          
  2.4414  	0          	0          	0          	0          	1          
  2.4416  	0          	0          	0          	0          	1          
  2.4418  	0          	0          	0          	0          	1          
  2.442   	0          	0          	0          	0          	1          
  2.4422  	0          	0          	0          	0          	1          
  2.4424  	0          	0          	0          	0          	1          
  2.4426  	0          	0          	0          	0          	1          
  2.4428  	0          	0          	0          	0          	1          
  2.443   	0          	0          	0          	0          	1          
  2.4432  	0          	0          	0          	0          	1          
  2.4434  	0          	0          	0          	0          	1          
  2.4436  	0          	0          	0          	0          	1          
  2.4438  	0          	0          	0          	0          	1          
  2.444   	0          	0          	0          	0          	1          
  2.4442  	0          	0          	0          	0          	1          
  2.4444  	0          	0          	0          	0          	1          
  2.4446  	0          	0          	0          	0          	1          
  2.4448  	0          	0          	0          	0          	1          
  2.445   	0          	0          	0          	0          	1          
  2.4452  	0          	0          	0          	0          	1          
  2.4454  	0          	0          	0          	0          	1          
  2.4456  	0          	0          	0          	0          	1          
  2.4458  	0          	0          	0          	0          	1          
  2.446   	0          	0          	0          	0          	1          
  2.4462  	0          	0          	0          	0          	1          
  2.4464  	0          	0          	0          	0          	1          
  2.4466  	0          	0          	0          	0          	1          
  2.4468  	0          	0          	0          	0          	1          
  2.447   	0          	0          	0          	0          	1          
  2.4472  	0          	0          	0          	0          	1          
  2.4474  	0          	0          	0          	0          	1          
  2.4476  	0          	0          	0          	0          	1          
  2.4478  	0          	0          	0          	0          	1          
  2.448   	0          	0          	0          	0          	1          
  2.4482  	0          	0          	0          	0          	1          
  2.4484  	0          	0          	0          	0          	1          
  2.4486  	0          	0          	0          	0          	1          
  2.4488  	0          	0          	0          	0          	1          
  2.449   	0          	0          	0          	0          	1          
  2.4492  	0          	0          	0          	0          	1          
  2.4494  	0          	0          	0          	0          	1          
  2.4496  	0          	0          	0          	0          	1          
  2.4498  	0          	0          	0          	0          	1          
  2.45    	0          	0          	0          	0          	1          
  2.4502  	0          	0          	0          	0          	1          
  2.4504  	0          	0          	0          	0          	1          
  2.4506  	0          	0          	0          	0          	1          
  2.4508  	0          	0          	0          	0          	1          
  2.451   	0          	0          	0          	0          	1          
  2.4512  	0          	0          	0          	0          	1          
  2.4514  	0          	0          	0          	0          	1          
  2.4516  	0          	0          	0          	0          	1          
  2.4518  	0          	0          	0          	0          	1          
  2.452   	0          	0          	0          	0          	1          
  2.4522  	0          	0          	0          	0          	1          
  2.4524  	0          	0          	0          	0          	1          
  2.4526  	0          	0          	0          	0          	1          
  2.4528  	0          	0          	0          	0          	1          
  2.453   	0          	0          	0          	0          	1          
  2.4532  	0          	0          	0          	0          	1          
  2.4534  	0          	0          	0          	0          	1          
  2.4536  	0          	0          	0          	0          	1          
  2.4538  	0          	0          	0          	0          	1          
  2.454   	0          	0          	0          	0          	1          
  2.4542  	0          	0          	0          	0          	1          
  2.4544  	0          	0          	0          	0          	1          
  2.4546  	0          	0          	0          	0          	1          
  2.4548  	0          	0          	0          	0          	1          
  2.455   	0          	0          	0          	0          	1          
  2.4552  	0          	0          	0          	0          	1          
  2.4554  	0          	0          	0          	0          	1          
  2.4556  	0          	0          	0          	0          	1          
  2.4558  	0          	0          	0          	0          	1          
  2.456   	0          	0          	0          	0          	1          
  2.4562  	0          	0          	0          	0          	1          
  2.4564  	0          	0          	0          	0          	1          
  2.4566  	0          	0          	0          	0          	1          
  2.4568  	0          	0          	0          	0          	1          
  2.457   	0          	0          	0          	0          	1          
  2.4572  	0          	0          	0          	0          	1          
  2.4574  	0          	0          	0          	0          	1          
  2.4576  	0          	0          	0          	0          	1          
  2.4578  	0          	0          	0          	0          	1          
  2.458   	0          	0          	0          	0          	1          
  2.4582  	0          	0          	0          	0          	1          
  2.4584  	0          	0          	0          	0          	1          
  2.4586  	0          	0          	0          	0          	1          
  2.4588  	0          	0          	0          	0          	1          
  2.459   	0          	0          	0          	0          	1          
  2.4592  	0          	0          	0          	0          	1          
  2.4594  	0          	0          	0          	0          	1          
  2.4596  	0          	0          	0          	0          	1          
  2.4598  	0          	0          	0          	0          	1          
  2.46    	0          	0          	0          	0          	1          
  2.4602  	0          	0          	0          	0          	1          
  2.4604  	0          	0          	0          	0          	1          
  2.4606  	0          	0          	0          	0          	1          
  2.4608  	0          	0          	0          	0          	1          
